round,scope,value
0,global,0.458418712
0,inter_cluster,0.460130674
0,consensus,0.314775106
1,global,0.714248356
1,inter_cluster,0.713890682
1,consensus,0.493880748
2,global,0.818919996
2,inter_cluster,0.820096578
2,consensus,0.568074954
3,global,0.909944034
3,inter_cluster,0.909735019
3,consensus,0.630556295
4,global,1.023351284
4,inter_cluster,1.023750385
4,consensus,0.706380733
5,global,1.136806879
5,inter_cluster,1.137302061
5,consensus,0.785777166
6,global,1.237714900
6,inter_cluster,1.236848703
6,consensus,0.857279947
7,global,1.283084279
7,inter_cluster,1.281347078
7,consensus,0.890911112
8,global,1.316277804
8,inter_cluster,1.316168598
8,consensus,0.908463991
9,global,1.258758143
9,inter_cluster,1.262028938
9,consensus,0.870216554
10,global,1.228474505
10,inter_cluster,1.232493194
10,consensus,0.850075004
11,global,1.203208161
11,inter_cluster,1.207692272
11,consensus,0.834093173
12,global,1.138101369
12,inter_cluster,1.143204478
12,consensus,0.791719317
13,global,1.127881176
13,inter_cluster,1.131455646
13,consensus,0.785339744
14,global,1.069522282
14,inter_cluster,1.072475642
14,consensus,0.745800552
15,global,1.091316488
15,inter_cluster,1.092756803
15,consensus,0.757768742
16,global,1.044858698
16,inter_cluster,1.051547977
16,consensus,0.725411812
17,global,1.014593347
17,inter_cluster,1.018823740
17,consensus,0.702270803
18,global,1.030751320
18,inter_cluster,1.035727053
18,consensus,0.708698377
19,global,0.988095014
19,inter_cluster,0.990691517
19,consensus,0.681527734
20,global,0.943754206
20,inter_cluster,0.949820514
20,consensus,0.651760093
21,global,0.924705907
21,inter_cluster,0.926579562
21,consensus,0.639254707
22,global,0.898531902
22,inter_cluster,0.900844962
22,consensus,0.621226492
23,global,0.875774891
23,inter_cluster,0.878607758
23,consensus,0.606276948
24,global,0.969626662
24,inter_cluster,0.971630253
24,consensus,0.666424017
25,global,0.879339948
25,inter_cluster,0.880999930
25,consensus,0.608907614
26,global,0.887952870
26,inter_cluster,0.888879594
26,consensus,0.612268495
27,global,0.878854962
27,inter_cluster,0.879986846
27,consensus,0.606041897
28,global,0.839771314
28,inter_cluster,0.843289970
28,consensus,0.580034542
29,global,0.854262431
29,inter_cluster,0.856862624
29,consensus,0.590903964
30,global,0.872514489
30,inter_cluster,0.875098684
30,consensus,0.601937366
31,global,0.836578755
31,inter_cluster,0.840225550
31,consensus,0.578777369
32,global,0.863799919
32,inter_cluster,0.867639956
32,consensus,0.595901555
33,global,0.924960119
33,inter_cluster,0.929118462
33,consensus,0.635008455
34,global,0.854104775
34,inter_cluster,0.857241074
34,consensus,0.590454253
35,global,0.871250870
35,inter_cluster,0.874132749
35,consensus,0.593110434
36,global,0.890439539
36,inter_cluster,0.892242692
36,consensus,0.608619892
37,global,0.824603239
37,inter_cluster,0.825084663
37,consensus,0.567297172
38,global,0.942470049
38,inter_cluster,0.946248702
38,consensus,0.641823405
39,global,0.896018014
39,inter_cluster,0.903492941
39,consensus,0.613290098
40,global,0.848571471
40,inter_cluster,0.855567257
40,consensus,0.583843129
41,global,0.859890662
41,inter_cluster,0.866102875
41,consensus,0.594855046
42,global,0.853247672
42,inter_cluster,0.857457671
42,consensus,0.588728728
43,global,0.827818862
43,inter_cluster,0.832352055
43,consensus,0.572421654
44,global,0.857118697
44,inter_cluster,0.860559991
44,consensus,0.590185287
45,global,0.919177246
45,inter_cluster,0.921644167
45,consensus,0.627217629
46,global,0.839583984
46,inter_cluster,0.843167975
46,consensus,0.577517969
47,global,0.906043779
47,inter_cluster,0.910518182
47,consensus,0.621500982
48,global,0.913287469
48,inter_cluster,0.917042183
48,consensus,0.624238449
49,global,0.841840225
49,inter_cluster,0.845136118
49,consensus,0.578496794
50,global,0.813082092
50,inter_cluster,0.817769896
50,consensus,0.560109672
51,global,0.874756731
51,inter_cluster,0.877385152
