round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,3;12,987296,987296,81,48,929,848
0,1,8;14,493648,493648,33,24,929,896
0,2,8;9,493648,493648,46,33,929,883
0,3,9;12,1480944,1480944,79,53,929,850
0,4,8;9,493648,493648,87,75,929,842
0,5,8;12,493648,493648,89,78,929,840
0,6,8;13,493648,493648,102,92,929,827
0,7,8;12,987296,987296,113,78,929,816
0,8,9;12,2961888,2961888,131,91,929,798
0,9,12;13,2221416,2221416,64,28,929,865
0,10,12;13,493648,493648,54,43,929,875
0,11,8;12,740472,740472,69,32,929,860
0,12,8;13,4442832,4442832,116,80,929,813
0,13,9;12,2715064,2715064,61,21,929,868
0,14,12;13,1234120,1234120,115,77,929,814
0,15,12;13,493648,493648,704,676,929,225
0,16,9;12,493648,493648,616,580,929,313
0,17,12;13,493648,493648,912,889,929,17
0,18,12;13,493648,493648,434,413,929,495
0,19,12;13,493648,493648,521,495,929,408
0,20,8;13,493648,493648,547,507,929,382
0,21,3;8,493648,493648,466,444,929,463
0,22,9;12,493648,493648,853,817,929,76
0,23,0;7,493648,493648,889,854,929,40
0,24,12;14,493648,493648,363,326,929,566
0,25,7;9,493648,493648,452,423,929,477
0,26,0;3,493648,493648,366,340,929,563
0,27,8;12,493648,493648,477,453,929,452
0,28,11;14,493648,493648,636,598,929,293
0,29,3;13,493648,493648,742,716,929,187
1,0,1;7,2715064,2715064,87,48,930,843
1,1,0;6,3702360,3702360,62,24,930,868
1,2,0;1,1234120,1234120,60,33,930,870
1,3,0;7,493648,493648,62,53,930,868
1,4,7;11,1234120,1234120,111,75,930,819
1,5,0;9,493648,493648,90,78,930,840
1,6,1;9,740472,740472,103,92,930,827
1,7,0;9,2221416,2221416,119,78,930,811
1,8,1;7,493648,493648,101,91,930,829
1,9,7;11,2715064,2715064,64,28,930,866
1,10,7;9,1234120,1234120,79,43,930,851
1,11,7;9,987296,987296,59,32,930,871
1,12,0;9,493648,493648,89,80,930,841
1,13,6;10,493648,493648,32,21,930,898
