round,node,idle_ticks,busy_ticks
0,0,848,81
0,1,896,33
0,2,883,46
0,3,850,79
0,4,842,87
0,5,840,89
0,6,827,102
0,7,816,113
0,8,798,131
0,9,865,64
0,10,875,54
0,11,860,69
0,12,813,116
0,13,868,61
0,14,814,115
0,15,225,704
0,16,313,616
0,17,17,912
0,18,495,434
0,19,408,521
0,20,382,547
0,21,463,466
0,22,76,853
0,23,40,889
0,24,566,363
0,25,477,452
0,26,563,366
0,27,452,477
0,28,293,636
0,29,187,742
1,0,843,87
1,1,868,62
1,2,870,60
1,3,868,62
1,4,819,111
1,5,840,90
1,6,827,103
1,7,811,119
1,8,829,101
1,9,866,64
1,10,851,79
1,11,871,59
1,12,841,89
1,13,898,32
1,14,843,87
1,15,225,705
1,16,314,616
1,17,17,913
1,18,495,435
1,19,408,522
1,20,382,548
1,21,463,467
1,22,77,853
1,23,41,889
1,24,567,363
1,25,478,452
1,26,563,367
1,27,452,478
1,28,294,636
1,29,188,742
2,0,846,84
2,1,868,62
2,2,870,60
2,3,855,75
2,4,842,88
2,5,838,92
2,6,811,119
2,7,811,119
2,8,817,113
2,9,873,57
2,10,851,79
2,11,889,41
2,12,816,114
2,13,899,31
2,14,813,117
2,15,225,705
2,16,314,616
2,17,17,913
2,18,495,435
2,19,408,522
2,20,382,548
2,21,464,466
2,22,78,852
2,23,41,889
2,24,567,363
2,25,478,452
2,26,563,367
2,27,452,478
2,28,294,636
2,29,187,743
3,0,849,81
3,1,868,62
3,2,861,69
3,3,867,63
3,4,832,98
3,5,842,88
3,6,811,119
3,7,811,119
3,8,828,102
3,9,866,64
3,10,851,79
3,11,859,71
3,12,828,102
3,13,881,49
3,14,827,103
3,15,225,705
3,16,314,616
3,17,19,911
3,18,495,435
3,19,409,521
3,20,382,548
3,21,463,467
3,22,77,853
3,23,41,889
3,24,566,364
3,25,478,452
3,26,564,366
3,27,452,478
3,28,294,636
3,29,187,743
4,0,849,81
4,1,878,52
4,2,870,60
4,3,851,79
4,4,828,102
4,5,841,89
4,6,802,128
4,7,811,119
4,8,815,115
4,9,866,64
4,10,875,55
4,11,859,71
4,12,814,116
4,13,881,49
4,14,815,115
4,15,226,704
4,16,314,616
4,17,17,913
4,18,495,435
4,19,408,522
4,20,382,548
4,21,463,467
4,22,77,853
4,23,41,889
4,24,567,363
4,25,478,452
4,26,563,367
4,27,453,477
4,28,294,636
4,29,187,743
5,0,844,85
5,1,867,62
5,2,869,60
5,3,854,75
5,4,841,88
5,5,839,90
5,6,826,103
5,7,840,89
5,8,826,103
5,9,865,64
5,10,857,72
5,11,870,59
5,12,815,114
5,13,868,61
5,14,812,117
5,15,224,705
5,16,313,616
5,17,16,913
5,18,495,434
5,19,408,521
5,20,382,547
5,21,449,480
5,22,76,853
5,23,39,890
5,24,566,363
5,25,477,452
5,26,562,367
5,27,451,478
5,28,293,636
5,29,187,742
6,0,848,81
6,1,867,62
6,2,882,47
6,3,866,63
6,4,818,111
6,5,837,92
6,6,810,119
6,7,813,116
6,8,798,131
