round,scope,value
0,global,0.760860185
0,inter_cluster,0.760177239
0,consensus,0.513797335
1,global,1.068300359
1,inter_cluster,1.066670172
1,consensus,0.737853282
2,global,1.253273805
2,inter_cluster,1.252349139
2,consensus,0.864715360
3,global,1.407213250
3,inter_cluster,1.413320281
3,consensus,0.972711743
4,global,1.518836740
4,inter_cluster,1.530913898
4,consensus,1.051248306
5,global,1.588976544
5,inter_cluster,1.602888945
5,consensus,1.101677150
6,global,1.606770636
6,inter_cluster,1.626119943
6,consensus,1.113274862
7,global,1.609501892
7,inter_cluster,1.624451779
7,consensus,1.119866374
8,global,1.574936974
8,inter_cluster,1.591512180
8,consensus,1.091617740
9,global,1.582591390
9,inter_cluster,1.609541909
9,consensus,1.098275185
10,global,1.512342836
10,inter_cluster,1.533071939
10,consensus,1.046320194
11,global,1.470351755
11,inter_cluster,1.499703442
11,consensus,1.017462529
12,global,1.446245133
12,inter_cluster,1.482891363
12,consensus,0.999322849
13,global,1.415358979
13,inter_cluster,1.436985381
13,consensus,0.980996385
14,global,1.366551933
14,inter_cluster,1.392586879
14,consensus,0.942660952
15,global,1.298819212
15,inter_cluster,1.329329535
15,consensus,0.893028837
16,global,1.258838753
16,inter_cluster,1.282776905
16,consensus,0.865570836
17,global,1.223754072
17,inter_cluster,1.250051691
17,consensus,0.842637445
18,global,1.173260916
18,inter_cluster,1.195279688
18,consensus,0.808867487
19,global,1.204205712
19,inter_cluster,1.232438977
19,consensus,0.829230963
20,global,1.227439425
20,inter_cluster,1.243410913
20,consensus,0.839871559
21,global,1.210798230
21,inter_cluster,1.233517180
21,consensus,0.832492932
22,global,1.129340542
22,inter_cluster,1.149866816
22,consensus,0.777562716
23,global,1.170281436
23,inter_cluster,1.185182500
23,consensus,0.802272617
24,global,1.086572377
24,inter_cluster,1.098513765
24,consensus,0.741701415
25,global,1.013441058
25,inter_cluster,1.032772167
25,consensus,0.694200943
26,global,1.017901920
26,inter_cluster,1.031131836
26,consensus,0.698461078
27,global,1.006947432
27,inter_cluster,1.024322407
27,consensus,0.693622082
28,global,0.995518122
28,inter_cluster,1.008397435
28,consensus,0.685386317
29,global,0.949856996
29,inter_cluster,0.962463350
29,consensus,0.650750082
30,global,1.011531956
30,inter_cluster,1.022366073
30,consensus,0.688506002
31,global,0.965529661
31,inter_cluster,0.979087401
31,consensus,0.657906101
32,global,0.888584537
32,inter_cluster,0.893711030
32,consensus,0.610272971
33,global,0.909099067
33,inter_cluster,0.917054519
33,consensus,0.622623173
34,global,0.905355265
34,inter_cluster,0.915405397
34,consensus,0.621400960
35,global,0.886814439
35,inter_cluster,0.894469348
35,consensus,0.607446052
36,global,0.880625810
36,inter_cluster,0.889668004
36,consensus,0.606845424
37,global,0.822453470
37,inter_cluster,0.829924220
37,consensus,0.564636212
38,global,0.801520645
38,inter_cluster,0.807255594
38,consensus,0.550218767
39,global,0.841274292
39,inter_cluster,0.848479773
39,consensus,0.573275694
40,global,0.827365105
40,inter_cluster,0.829021181
40,consensus,0.563972188
41,global,0.767595434
41,inter_cluster,0.768440719
41,consensus,0.524107425
42,global,0.779376088
42,inter_cluster,0.787241844
42,consensus,0.533878096
43,global,0.863772766
43,inter_cluster,0.866669043
43,consensus,0.589381087
44,global,0.773553774
44,inter_cluster,0.784080600
44,consensus,0.526648107
45,global,0.762889918
45,inter_cluster,0.770882261
45,consensus,0.521378259
46,global,0.752751161
46,inter_cluster,0.756319442
46,consensus,0.515708949
47,global,0.813697060
47,inter_cluster,0.819329424
47,consensus,0.554865462
48,global,0.785432074
48,inter_cluster,0.793379736
48,consensus,0.539353112
49,global,0.803824633
49,inter_cluster,0.812911946
49,consensus,0.550618943
50,global,0.731341334
50,inter_cluster,0.743040465
50,consensus,0.501843727
51,global,0.730654123
51,inter_cluster,0.739506338
51,consensus,0.503462799
52,global,0.834484522
52,inter_cluster,0.842154853
52,consensus,0.566498912
53,global,0.888679761
53,inter_cluster,0.892696485
53,consensus,0.604655975
54,global,0.786698500
54,inter_cluster,0.791306495
54,consensus,0.541396365
55,global,0.848266883
55,inter_cluster,0.852797386
55,consensus,0.579289838
56,global,0.803969743
56,inter_cluster,0.812176177
56,consensus,0.555441889
57,global,0.761334966
57,inter_cluster,0.765192847
57,consensus,0.525704522
58,global,0.737063557
58,inter_cluster,0.738840815
58,consensus,0.509000537
59,global,0.823637259
59,inter_cluster,0.827536434
59,consensus,0.558617346
60,global,0.773744822
60,inter_cluster,0.778198262
60,consensus,0.533837995
61,global,0.766211899
61,inter_cluster,0.769681186
61,consensus,0.529589425
62,global,0.872846510
62,inter_cluster,0.877004458
62,consensus,0.593207456
63,global,0.854438090
63,inter_cluster,0.865200580
63,consensus,0.595106544
64,global,0.795986548
64,inter_cluster,0.802331274
64,consensus,0.555128567
65,global,0.799560209
65,inter_cluster,0.804775533
65,consensus,0.554813315
66,global,0.763955649
66,inter_cluster,0.768867454
66,consensus,0.532294871
67,global,0.864114830
67,inter_cluster,0.867735870
67,consensus,0.593274836
68,global,0.815555387
68,inter_cluster,0.825333247
68,consensus,0.566500261
69,global,0.841228955
69,inter_cluster,0.842916740
69,consensus,0.581021214
70,global,0.841185066
70,inter_cluster,0.846737592
70,consensus,0.583765397
71,global,0.825885078
71,inter_cluster,0.831312331
71,consensus,0.574301885
72,global,0.807246264
72,inter_cluster,0.812186401
72,consensus,0.561044639
73,global,0.933286012
73,inter_cluster,0.937602107
73,consensus,0.640747164
74,global,0.863201271
74,inter_cluster,0.866709747
74,consensus,0.597207788
75,global,0.920217215
75,inter_cluster,0.927304341
75,consensus,0.628680898
76,global,0.840500009
76,inter_cluster,0.846708868
76,consensus,0.583883492
77,global,0.796986090
77,inter_cluster,0.804389750
77,consensus,0.556816033
78,global,0.878168711
78,inter_cluster,0.882853857
78,consensus,0.605702710
79,global,0.864918043
79,inter_cluster,0.868591821
79,consensus,0.598483858
80,global,0.835419274
80,inter_cluster,0.844233888
80,consensus,0.583182535
81,global,0.819809540
81,inter_cluster,0.828779184
81,consensus,0.570012447
82,global,0.849450891
82,inter_cluster,0.856272432
82,consensus,0.591127366
83,global,0.839460191
83,inter_cluster,0.844864095
83,consensus,0.583517469
84,global,1.196783827
84,inter_cluster,1.208537826
84,consensus,0.807308090
85,global,0.945793705
85,inter_cluster,0.954134011
85,consensus,0.653738508
86,global,0.960483484
86,inter_cluster,0.972302221
86,consensus,0.667186674
87,global,0.868425551
87,inter_cluster,0.883412809
87,consensus,0.611159451
88,global,0.821818247
88,inter_cluster,0.833147697
88,consensus,0.579008892
89,global,1.130336669
89,inter_cluster,1.138876885
89,consensus,0.764154795
90,global,0.978374189
90,inter_cluster,0.996995799
90,consensus,0.676083720
91,global,1.012847359
91,inter_cluster,1.023345762
91,consensus,0.698233303
92,global,0.897520618
92,inter_cluster,0.906856934
92,consensus,0.627585883
93,global,0.837404079
93,inter_cluster,0.845438808
93,consensus,0.586461874
94,global,0.838274725
94,inter_cluster,0.843978640
94,consensus,0.585018728
95,global,0.899424588
95,inter_cluster,0.912303608
95,consensus,0.627210235
96,global,0.966451295
96,inter_cluster,0.976354404
96,consensus,0.664268436
97,global,0.913668855
97,inter_cluster,0.927708887
97,consensus,0.636717035
98,global,0.878366428
98,inter_cluster,0.883181820
98,consensus,0.611312993
99,global,0.851152924
99,inter_cluster,0.859201574
99,consensus,0.595102398
