round,scope,value
0,global,0.759001443
0,inter_cluster,0.761678566
0,consensus,0.515129565
1,global,0.947118688
1,inter_cluster,0.948486624
1,consensus,0.652706528
2,global,1.039389765
2,inter_cluster,1.041487098
2,consensus,0.718295087
3,global,1.103723192
3,inter_cluster,1.108889918
3,consensus,0.760767447
4,global,1.159268169
4,inter_cluster,1.163799019
4,consensus,0.798999035
5,global,1.173617443
5,inter_cluster,1.182413490
5,consensus,0.806528617
6,global,1.235728582
6,inter_cluster,1.237322523
6,consensus,0.852582882
7,global,1.254505885
7,inter_cluster,1.260582965
7,consensus,0.866667790
8,global,1.244139506
8,inter_cluster,1.244637416
8,consensus,0.861134495
9,global,1.220292116
9,inter_cluster,1.226272512
9,consensus,0.844315259
10,global,1.210199629
10,inter_cluster,1.214814617
10,consensus,0.837912336
11,global,1.212198338
11,inter_cluster,1.212668486
11,consensus,0.839261837
12,global,1.156246855
12,inter_cluster,1.160870217
12,consensus,0.801816955
13,global,1.142078058
13,inter_cluster,1.144626154
13,consensus,0.790871390
14,global,1.114332550
14,inter_cluster,1.113774610
14,consensus,0.772302980
15,global,1.135968456
15,inter_cluster,1.135357098
15,consensus,0.783641792
16,global,1.065360555
16,inter_cluster,1.064897056
16,consensus,0.738209911
17,global,1.000770346
17,inter_cluster,0.997720601
17,consensus,0.695274830
18,global,0.992339529
18,inter_cluster,0.993729008
18,consensus,0.688144134
19,global,0.989707218
19,inter_cluster,0.987074701
19,consensus,0.683576518
20,global,0.954088472
20,inter_cluster,0.957143817
20,consensus,0.661194213
21,global,0.960102530
21,inter_cluster,0.956150476
21,consensus,0.663537239
22,global,0.917907963
22,inter_cluster,0.922167863
22,consensus,0.636740608
23,global,0.892770476
23,inter_cluster,0.893392397
23,consensus,0.619839564
24,global,0.856680848
24,inter_cluster,0.858638646
24,consensus,0.594038147
25,global,0.851223103
25,inter_cluster,0.849765489
25,consensus,0.587322397
26,global,0.831137527
26,inter_cluster,0.835963186
26,consensus,0.579034984
27,global,0.811348522
27,inter_cluster,0.807994415
27,consensus,0.564044359
28,global,0.871269421
28,inter_cluster,0.874951424
28,consensus,0.603051965
29,global,0.825770182
29,inter_cluster,0.828041146
29,consensus,0.571061643
30,global,0.811975321
30,inter_cluster,0.811836813
30,consensus,0.562204036
31,global,0.853494316
31,inter_cluster,0.854617327
31,consensus,0.584892678
32,global,0.806380748
32,inter_cluster,0.805113954
32,consensus,0.558335233
33,global,0.795798672
33,inter_cluster,0.796461036
33,consensus,0.547738455
34,global,0.768735773
34,inter_cluster,0.765943069
34,consensus,0.531369774
35,global,0.767936134
35,inter_cluster,0.765778821
