round,node,idle_ticks,busy_ticks
45,8,1791,87
45,9,1819,59
45,10,1823,55
45,11,1854,24
45,12,1736,142
45,13,1809,69
45,14,1791,87
45,15,1470,408
45,16,1701,177
45,17,1130,748
45,18,1743,135
45,19,739,1139
45,20,1180,698
45,21,1583,295
45,22,1575,303
45,23,1268,610
45,24,1692,186
45,25,1158,720
45,26,1368,510
45,27,1075,803
45,28,6,1872
45,29,700,1178
46,0,1771,107
46,1,1834,44
46,2,1814,64
46,3,1808,70
46,4,1808,70
46,5,1830,48
46,6,1726,152
46,7,1832,46
46,8,1791,87
46,9,1819,59
46,10,1823,55
46,11,1854,24
46,12,1736,142
46,13,1809,69
46,14,1791,87
46,15,1470,408
46,16,1701,177
46,17,1130,748
46,18,1743,135
46,19,739,1139
46,20,1180,698
46,21,1583,295
46,22,1575,303
46,23,1268,610
46,24,1692,186
46,25,1158,720
46,26,1368,510
46,27,1075,803
46,28,6,1872
46,29,700,1178
47,0,1771,107
47,1,1834,44
47,2,1814,64
47,3,1808,70
47,4,1808,70
47,5,1830,48
47,6,1726,152
47,7,1832,46
47,8,1791,87
47,9,1819,59
47,10,1823,55
47,11,1854,24
47,12,1736,142
47,13,1809,69
47,14,1791,87
47,15,1470,408
47,16,1701,177
47,17,1130,748
47,18,1743,135
47,19,739,1139
47,20,1180,698
47,21,1583,295
47,22,1575,303
47,23,1268,610
47,24,1692,186
47,25,1158,720
47,26,1368,510
47,27,1075,803
47,28,6,1872
47,29,700,1178
48,0,1771,107
48,1,1834,44
48,2,1814,64
48,3,1808,70
48,4,1808,70
48,5,1830,48
48,6,1726,152
48,7,1832,46
48,8,1791,87
48,9,1819,59
48,10,1823,55
48,11,1854,24
48,12,1736,142
48,13,1809,69
48,14,1791,87
48,15,1470,408
48,16,1701,177
48,17,1130,748
48,18,1743,135
48,19,739,1139
48,20,1180,698
48,21,1583,295
48,22,1575,303
48,23,1268,610
48,24,1692,186
48,25,1158,720
48,26,1368,510
48,27,1075,803
48,28,6,1872
48,29,700,1178
49,0,1771,107
49,1,1834,44
49,2,1814,64
49,3,1808,70
49,4,1808,70
49,5,1830,48
49,6,1726,152
49,7,1832,46
49,8,1791,87
49,9,1819,59
49,10,1823,55
49,11,1854,24
49,12,1736,142
49,13,1809,69
49,14,1791,87
49,15,1470,408
49,16,1701,177
49,17,1130,748
49,18,1743,135
49,19,739,1139
49,20,1180,698
49,21,1583,295
49,22,1575,303
49,23,1268,610
49,24,1692,186
49,25,1158,720
49,26,1368,510
49,27,1075,803
49,28,6,1872
49,29,700,1178
50,0,1771,107
50,1,1834,44
50,2,1814,64
50,3,1808,70
50,4,1808,70
50,5,1830,48
50,6,1726,152
50,7,1832,46
50,8,1791,87
50,9,1819,59
50,10,1823,55
50,11,1854,24
50,12,1736,142
50,13,1809,69
50,14,1791,87
50,15,1470,408
50,16,1701,177
50,17,1130,748
50,18,1743,135
50,19,739,1139
50,20,1180,698
50,21,1583,295
50,22,1575,303
50,23,1268,610
50,24,1692,186
50,25,1158,720
50,26,1368,510
50,27,1075,803
50,28,6,1872
50,29,700,1178
51,0,1771,107
51,1,1834,44
51,2,1814,64
51,3,1808,70
51,4,1808,70
51,5,1830,48
51,6,1726,152
51,7,1832,46
51,8,1791,87
51,9,1819,59
51,10,1823,55
51,11,1854,24
51,12,1736,142
51,13,1809,69
51,14,1791,87
51,15,1470,408
51,16,1701,177
51,17,1130,748
51,18,1743,135
