round,node,idle_ticks,busy_ticks
0,0,798,115
0,1,832,81
0,2,774,139
0,3,849,64
0,4,826,87
0,5,857,56
0,6,857,56
0,7,837,76
0,8,843,70
0,9,842,71
0,10,847,66
0,11,815,98
0,12,841,72
0,13,818,95
0,14,762,151
0,15,298,615
0,16,438,475
0,17,247,666
0,18,340,573
0,19,395,518
0,20,466,447
0,21,294,619
0,22,44,869
0,23,414,499
0,24,12,901
0,25,369,544
0,26,354,559
0,27,251,662
0,28,301,612
0,29,462,451
1,0,796,115
1,1,838,73
1,2,772,139
1,3,847,64
1,4,847,64
1,5,829,82
1,6,855,56
1,7,852,59
1,8,841,70
1,9,840,71
1,10,846,65
1,11,813,98
1,12,839,72
1,13,816,95
1,14,760,151
1,15,315,596
1,16,436,475
1,17,238,673
1,18,341,570
1,19,390,521
1,20,462,449
1,21,292,619
1,22,43,868
1,23,409,502
1,24,10,901
1,25,364,547
1,26,352,559
1,27,259,652
1,28,289,622
1,29,466,445
2,0,796,114
2,1,829,81
2,2,771,139
2,3,867,43
2,4,845,65
2,5,828,82
2,6,854,56
2,7,834,76
2,8,858,52
2,9,839,71
2,10,844,66
2,11,812,98
2,12,838,72
2,13,815,95
2,14,759,151
2,15,305,605
2,16,435,475
2,17,237,673
2,18,340,570
2,19,389,521
2,20,464,446
2,21,292,618
2,22,42,868
2,23,408,502
2,24,9,901
2,25,366,544
2,26,348,562
2,27,248,662
2,28,298,612
2,29,459,451
3,0,795,115
3,1,829,81
3,2,771,139
3,3,846,64
3,4,824,86
3,5,828,82
3,6,854,56
3,7,834,76
3,8,840,70
3,9,839,71
3,10,845,65
3,11,812,98
3,12,854,56
3,13,815,95
3,14,759,151
3,15,314,596
3,16,435,475
3,17,237,673
3,18,340,570
3,19,389,521
3,20,461,449
3,21,291,619
3,22,42,868
3,23,408,502
3,24,9,901
3,25,366,544
3,26,348,562
3,27,248,662
3,28,298,612
3,29,459,451
4,0,795,115
4,1,829,81
4,2,771,139
4,3,846,64
4,4,824,86
4,5,828,82
4,6,854,56
4,7,834,76
4,8,840,70
4,9,839,71
4,10,844,66
4,11,812,98
4,12,838,72
4,13,815,95
4,14,766,144
4,15,305,605
4,16,434,476
4,17,237,673
4,18,340,570
4,19,389,521
4,20,461,449
4,21,291,619
4,22,42,868
4,23,411,499
4,24,10,900
4,25,366,544
4,26,348,562
4,27,248,662
4,28,291,619
4,29,465,445
5,0,795,115
5,1,829,81
5,2,771,139
5,3,846,64
5,4,823,87
5,5,852,58
5,6,854,56
5,7,834,76
5,8,840,70
5,9,839,71
5,10,844,66
5,11,812,98
5,12,854,56
5,13,815,95
5,14,759,151
5,15,314,596
5,16,435,475
5,17,237,673
5,18,340,570
5,19,389,521
5,20,461,449
5,21,292,618
5,22,41,869
5,23,408,502
5,24,9,901
5,25,366,544
5,26,351,559
5,27,248,662
5,28,298,612
5,29,459,451
6,0,798,115
6,1,832,81
6,2,774,139
6,3,849,64
6,4,826,87
6,5,831,82
6,6,857,56
6,7,837,76
6,8,843,70
6,9,842,71
6,10,849,64
6,11,815,98
6,12,841,72
6,13,818,95
6,14,769,144
6,15,298,615
6,16,437,476
6,17,247,666
6,18,340,573
6,19,395,518
6,20,466,447
6,21,294,619
6,22,44,869
6,23,411,502
6,24,12,901
6,25,366,547
6,26,351,562
6,27,258,655
6,28,291,622
6,29,468,445
7,0,795,115
7,1,837,73
7,2,771,139
7,3,846,64
7,4,823,87
7,5,828,82
7,6,854,56
7,7,834,76
7,8,840,70
7,9,839,71
7,10,846,64
7,11,812,98
7,12,854,56
7,13,844,66
7,14,759,151
7,15,314,596
7,16,434,476
7,17,237,673
7,18,340,570
7,19,392,518
7,20,461,449
7,21,291,619
7,22,41,869
7,23,408,502
7,24,9,901
7,25,366,544
7,26,351,559
7,27,248,662
7,28,291,619
7,29,459,451
8,0,798,115
8,1,832,81
8,2,774,139
8,3,849,64
8,4,827,86
8,5,831,82
8,6,857,56
8,7,837,76
8,8,843,70
8,9,842,71
8,10,847,66
8,11,815,98
8,12,841,72
8,13,818,95
8,14,769,144
8,15,298,615
8,16,437,476
8,17,247,666
8,18,340,573
8,19,392,521
