round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,1;2,1480944,1480944,52,19,1256,1204
0,1,2;3,987296,987296,48,22,1256,1208
0,2,0;5,1234120,1234120,80,69,1256,1176
0,3,2;6,987296,987296,81,54,1256,1175
0,4,2;6,987296,987296,81,38,1256,1175
0,5,2;8,740472,740472,54,44,1256,1202
0,6,5;8,1480944,1480944,42,31,1256,1214
0,7,6;10,987296,987296,81,49,1256,1175
0,8,5;6,1234120,1234120,59,30,1256,1197
0,9,6;10,740472,740472,119,82,1256,1137
0,10,9;12,1480944,1480944,63,28,1256,1193
0,11,8;10,493648,493648,98,87,1256,1158
0,12,10;14,493648,493648,76,68,1256,1180
0,13,4;14,740472,740472,73,43,1256,1183
0,14,12;13,1234120,1234120,108,74,1256,1148
0,15,0;14,493648,493648,642,620,1256,614
0,16,13;17,493648,493648,1206,1173,1256,50
0,17,1;14,1234120,1234120,724,681,1256,532
0,18,14;17,493648,493648,649,613,1256,607
0,19,4;17,493648,493648,395,352,1256,861
0,20,9;10,493648,493648,729,692,1256,527
0,21,22;24,493648,493648,481,446,1256,775
0,22,7;8,1234120,1234120,795,753,1256,461
0,23,22;24,493648,493648,303,261,1256,953
0,24,3;27,1234120,1234120,859,819,1256,397
0,25,22;24,493648,493648,440,408,1256,816
0,26,28;29,493648,493648,420,380,1256,836
0,27,0;7,740472,740472,437,397,1256,819
0,28,0;10,740472,740472,651,620,1256,605
0,29,0;8,740472,740472,1253,1213,1256,3
1,0,1;2,1480944,1480944,52,19,1258,1206
1,1,0;4,740472,740472,48,22,1258,1210
1,2,0;4,493648,493648,78,69,1258,1180
1,3,5;6,740472,740472,81,54,1258,1177
1,4,7;13,1727768,1727768,81,38,1258,1177
1,5,6;7,740472,740472,54,44,1258,1204
1,6,4;7,1480944,1480944,42,31,1258,1216
1,7,4;5,1727768,1727768,81,49,1258,1177
1,8,6;9,740472,740472,51,30,1258,1207
1,9,6;7,987296,987296,119,82,1258,1139
1,10,7;11,740472,740472,63,28,1258,1195
1,11,13;14,740472,740472,99,87,1258,1159
1,12,13;14,740472,740472,89,68,1258,1169
1,13,12;14,1234120,1234120,73,43,1258,1185
1,14,11;13,1480944,1480944,108,74,1258,1150
1,15,0;14,987296,987296,658,620,1258,600
1,16,13;15,493648,493648,1206,1173,1258,52
1,17,1;14,493648,493648,707,681,1258,551
1,18,14;15,493648,493648,651,613,1258,607
1,19,4;28,493648,493648,395,352,1258,863
1,20,9;10,740472,740472,734,692,1258,524
1,21,20;24,740472,740472,491,446,1258,767
1,22,7;8,493648,493648,775,753,1258,483
1,23,21;24,493648,493648,306,261,1258,952
1,24,3;21,740472,740472,859,819,1258,399
1,25,27;28,493648,493648,446,408,1258,812
1,26,27;28,493648,493648,422,380,1258,836
1,27,0;7,987296,987296,439,397,1258,819
1,28,0;12,1234120,1234120,663,620,1258,595
1,29,0;4,493648,493648,1245,1213,1258,13
2,0,1;2,1234120,1234120,52,19,1258,1206
2,1,2;3,987296,987296,48,22,1258,1210
2,2,0;5,987296,987296,80,69,1258,1178
2,3,5;6,987296,987296,81,54,1258,1177
