round,node,idle_ticks,busy_ticks
0,0,1204,52
0,1,1208,48
0,2,1176,80
0,3,1175,81
0,4,1175,81
0,5,1202,54
0,6,1214,42
0,7,1175,81
0,8,1197,59
0,9,1137,119
0,10,1193,63
0,11,1158,98
0,12,1180,76
0,13,1183,73
0,14,1148,108
0,15,614,642
0,16,50,1206
0,17,532,724
0,18,607,649
0,19,861,395
0,20,527,729
0,21,775,481
0,22,461,795
0,23,953,303
0,24,397,859
0,25,816,440
0,26,836,420
0,27,819,437
0,28,605,651
0,29,3,1253
1,0,1206,52
1,1,1210,48
1,2,1180,78
1,3,1177,81
1,4,1177,81
1,5,1204,54
1,6,1216,42
1,7,1177,81
1,8,1207,51
1,9,1139,119
1,10,1195,63
1,11,1159,99
1,12,1169,89
1,13,1185,73
1,14,1150,108
1,15,600,658
1,16,52,1206
1,17,551,707
1,18,607,651
1,19,863,395
1,20,524,734
1,21,767,491
1,22,483,775
1,23,952,306
1,24,399,859
1,25,812,446
1,26,836,422
1,27,819,439
1,28,595,663
1,29,13,1245
2,0,1206,52
2,1,1210,48
2,2,1178,80
2,3,1177,81
2,4,1177,81
2,5,1204,54
2,6,1217,41
2,7,1177,81
2,8,1199,59
2,9,1139,119
2,10,1195,63
2,11,1160,98
2,12,1169,89
2,13,1185,73
2,14,1150,108
2,15,616,642
2,16,52,1206
2,17,544,714
2,18,607,651
2,19,863,395
2,20,529,729
2,21,767,491
2,22,467,791
2,23,952,306
2,24,399,859
2,25,818,440
2,26,836,422
2,27,819,439
2,28,595,663
2,29,14,1244
3,0,1211,52
3,1,1215,48
3,2,1185,78
3,3,1182,81
3,4,1193,70
3,5,1210,53
3,6,1221,42
3,7,1182,81
3,8,1212,51
3,9,1144,119
3,10,1200,63
3,11,1163,100
3,12,1174,89
3,13,1190,73
3,14,1155,108
3,15,621,642
3,16,57,1206
3,17,539,724
3,18,614,649
3,19,861,402
3,20,529,734
3,21,772,491
3,22,468,795
3,23,952,311
3,24,406,857
3,25,825,438
3,26,845,418
3,27,833,430
3,28,600,663
3,29,18,1245
4,0,1206,52
4,1,1210,48
4,2,1178,80
4,3,1177,81
4,4,1177,81
4,5,1205,53
4,6,1216,42
4,7,1177,81
4,8,1199,59
4,9,1139,119
4,10,1195,63
4,11,1160,98
4,12,1179,79
4,13,1185,73
4,14,1150,108
4,15,600,658
4,16,52,1206
4,17,544,714
4,18,607,651
4,19,863,395
4,20,529,729
4,21,767,491
4,22,475,783
4,23,952,306
4,24,399,859
4,25,818,440
4,26,840,418
4,27,828,430
4,28,595,663
4,29,14,1244
5,0,1206,52
5,1,1210,48
5,2,1180,78
5,3,1177,81
5,4,1209,49
5,5,1204,54
5,6,1216,42
5,7,1177,81
5,8,1199,59
5,9,1139,119
5,10,1195,63
5,11,1159,99
5,12,1169,89
5,13,1185,73
5,14,1150,108
5,15,616,642
5,16,52,1206
5,17,551,707
5,18,607,651
5,19,861,397
