round,scope,value
0,global,0.481046408
0,inter_cluster,0.486972241
0,consensus,0.327316773
1,global,0.731097206
1,inter_cluster,0.744622799
1,consensus,0.504692830
2,global,0.849800468
2,inter_cluster,0.871532618
2,consensus,0.589942142
3,global,0.965848616
3,inter_cluster,0.994113664
3,consensus,0.667000709
4,global,1.096893233
4,inter_cluster,1.123218948
4,consensus,0.756727100
5,global,1.225636517
5,inter_cluster,1.264643793
5,consensus,0.846374308
6,global,1.306610520
6,inter_cluster,1.348290748
6,consensus,0.903257559
7,global,1.328927546
7,inter_cluster,1.362134941
7,consensus,0.917379329
8,global,1.328077445
8,inter_cluster,1.367989409
8,consensus,0.916962770
9,global,1.275367162
9,inter_cluster,1.312487251
9,consensus,0.877943479
10,global,1.264095187
10,inter_cluster,1.306020270
10,consensus,0.869511392
11,global,1.255817938
11,inter_cluster,1.299605014
11,consensus,0.865327575
12,global,1.272118944
12,inter_cluster,1.322260211
12,consensus,0.873434038
13,global,1.210513650
13,inter_cluster,1.259645902
13,consensus,0.835952006
14,global,1.248500637
14,inter_cluster,1.298649044
14,consensus,0.859858913
15,global,1.164796805
15,inter_cluster,1.208901155
15,consensus,0.802319938
16,global,1.149804238
16,inter_cluster,1.203279570
16,consensus,0.792669859
17,global,1.105261232
17,inter_cluster,1.158162486
17,consensus,0.761783351
18,global,1.098291818
18,inter_cluster,1.154398488
18,consensus,0.758171899
19,global,1.062676807
19,inter_cluster,1.110261694
19,consensus,0.729892766
20,global,1.133940132
20,inter_cluster,1.183664436
20,consensus,0.780845317
21,global,1.072143670
21,inter_cluster,1.116158635
21,consensus,0.739395324
22,global,1.144814634
22,inter_cluster,1.199639011
22,consensus,0.785398282
23,global,1.045040956
23,inter_cluster,1.090127320
23,consensus,0.719583066
24,global,1.015836737
24,inter_cluster,1.057867938
24,consensus,0.699969049
25,global,1.020237159
25,inter_cluster,1.061695804
25,consensus,0.703779314
26,global,1.015267598
26,inter_cluster,1.057202166
26,consensus,0.697084514
27,global,1.044121353
27,inter_cluster,1.085953399
27,consensus,0.721060848
28,global,1.002043311
28,inter_cluster,1.043422601
28,consensus,0.690257819
29,global,1.028542687
29,inter_cluster,1.078928204
29,consensus,0.707306330
30,global,0.990100316
30,inter_cluster,1.039182092
30,consensus,0.679270051
31,global,1.012760737
31,inter_cluster,1.063061214
31,consensus,0.700212718
32,global,0.992016756
32,inter_cluster,1.037575700
32,consensus,0.680459949
33,global,0.956003829
33,inter_cluster,1.008496215
33,consensus,0.660227103
34,global,0.919334334
34,inter_cluster,0.962702770
34,consensus,0.632373947
35,global,0.924067472
35,inter_cluster,0.970725500
35,consensus,0.637448743
36,global,0.922226903
36,inter_cluster,0.962009946
36,consensus,0.632335809
37,global,0.902188353
37,inter_cluster,0.939422254
37,consensus,0.618876194
38,global,0.892333671
38,inter_cluster,0.929143546
38,consensus,0.616146703
39,global,0.912694659
39,inter_cluster,0.947265230
39,consensus,0.629564415
40,global,1.033567098
40,inter_cluster,1.066417022
40,consensus,0.699006699
41,global,0.904257441
41,inter_cluster,0.941336506
41,consensus,0.617914387
42,global,0.880019587
42,inter_cluster,0.916367124
42,consensus,0.608328118
43,global,0.851230569
43,inter_cluster,0.887824401
43,consensus,0.587085011
44,global,0.968896321
44,inter_cluster,1.005357000
44,consensus,0.663270439
45,global,0.871853701
45,inter_cluster,0.908511803
45,consensus,0.600589489
46,global,0.858259559
46,inter_cluster,0.895750426
46,consensus,0.589421860
47,global,0.955875694
47,inter_cluster,0.995065708
47,consensus,0.648805405
48,global,0.903088208
48,inter_cluster,0.945044154
48,consensus,0.621686089
49,global,0.817838667
49,inter_cluster,0.856867120
49,consensus,0.565042019
50,global,0.837547111
50,inter_cluster,0.879797497
50,consensus,0.581439712
51,global,0.897131459
51,inter_cluster,0.939784468
51,consensus,0.621631355
52,global,0.900359638
52,inter_cluster,0.946900125
52,consensus,0.628931135
53,global,0.881746151
53,inter_cluster,0.925776007
53,consensus,0.619553852
54,global,0.998095748
54,inter_cluster,1.037447432
54,consensus,0.693501951
55,global,0.963106751
