round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,1;8,740472,740472,100,69,902,802
0,1,6;8,1234120,1234120,139,104,902,763
0,2,4;9,493648,493648,34,24,902,868
0,3,9;14,493648,493648,73,63,902,829
0,4,9;14,2221416,2221416,74,45,902,828
0,5,12;14,987296,987296,72,35,902,830
0,6,1;4,493648,493648,47,38,902,855
0,7,4;9,493648,493648,35,26,902,867
0,8,4;9,1480944,1480944,100,65,902,802
0,9,4;14,3208712,3208712,88,57,902,814
0,10,9;14,493648,493648,72,62,902,830
0,11,9;14,493648,493648,63,54,902,839
0,12,9;14,2715064,2715064,135,98,902,767
0,13,8;12,1234120,1234120,90,52,902,812
0,14,4;9,3455536,3455536,87,56,902,815
0,15,9;14,493648,493648,425,404,902,477
0,16,9;12,493648,493648,706,685,902,196
0,17,12;14,493648,493648,694,669,902,208
0,18,13;14,493648,493648,668,638,902,234
0,19,12;14,493648,493648,604,580,902,298
0,20,13;14,493648,493648,516,486,902,386
0,21,4;12,493648,493648,621,591,902,281
0,22,1;12,493648,493648,614,577,902,288
0,23,5;13,493648,493648,902,864,902,0
0,24,4;9,493648,493648,415,394,902,487
0,25,1;14,493648,493648,420,397,902,482
0,26,9;14,493648,493648,634,603,902,268
0,27,8;12,493648,493648,605,570,902,297
0,28,0;5,493648,493648,590,559,902,312
0,29,4;12,493648,493648,581,554,902,321
1,0,6;7,987296,987296,98,69,901,803
1,1,0;7,987296,987296,129,104,901,772
1,2,5;14,1480944,1480944,56,24,901,845
1,3,8;13,493648,493648,75,63,901,826
1,4,7;8,493648,493648,55,45,901,846
1,5,6;8,2468240,2468240,70,35,901,831
1,6,5;8,1727768,1727768,72,38,901,829
1,7,13;14,2221416,2221416,51,26,901,850
1,8,5;13,2468240,2468240,98,65,901,803
1,9,7;8,493648,493648,66,57,901,835
1,10,7;8,1234120,1234120,99,62,901,802
1,11,5;13,987296,987296,90,54,901,811
1,12,8;13,493648,493648,111,98,901,790
1,13,7;11,2221416,2221416,86,52,901,815
1,14,5;7,987296,987296,83,56,901,818
1,15,6;13,493648,493648,428,404,901,473
1,16,7;10,493648,493648,706,685,901,195
1,17,1;13,493648,493648,695,669,901,206
1,18,0;6,493648,493648,667,638,901,234
1,19,5;13,493648,493648,605,580,901,296
1,20,2;14,493648,493648,516,486,901,385
1,21,5;8,493648,493648,621,591,901,280
1,22,10;11,493648,493648,614,577,901,287
1,23,10;11,493648,493648,901,864,901,0
1,24,5;6,493648,493648,416,394,901,485
1,25,2;7,493648,493648,423,397,901,478
1,26,8;13,493648,493648,637,603,901,264
1,27,5;6,493648,493648,605,570,901,296
1,28,2;5,493648,493648,591,559,901,310
1,29,1;2,493648,493648,582,554,901,319
2,0,7;11,1480944,1480944,100,69,901,801
2,1,0;3,493648,493648,113,104,901,788
2,2,6;14,987296,987296,56,24,901,845
2,3,7;13,1234120,1234120,98,63,901,803
2,4,6;7,740472,740472,71,45,901,830
2,5,6;11,1480944,1480944,72,35,901,829
2,6,7;11,1727768,1727768,72,38,901,829
2,7,9;11,2468240,2468240,59,26,901,842
2,8,7;13,740472,740472,98,65,901,803
2,9,7;11,987296,987296,78,57,901,823
2,10,7;11,740472,740472,99,62,901,802
2,11,7;13,2961888,2961888,90,54,901,811
2,12,9;14,1234120,1234120,135,98,901,766
2,13,3;11,1480944,1480944,82,52,901,819
2,14,5;11,1480944,1480944,79,56,901,822
2,15,9;14,493648,493648,425,404,901,476
2,16,7;12,493648,493648,706,685,901,195
2,17,13;14,493648,493648,695,669,901,206
