round,scope,value
0,global,0.834636090
0,inter_cluster,0.833269061
0,consensus,0.573948643
1,global,0.999726270
1,inter_cluster,1.001970811
1,consensus,0.693199258
2,global,1.036219687
2,inter_cluster,1.046470256
2,consensus,0.719722996
3,global,1.086504614
3,inter_cluster,1.090305169
3,consensus,0.749760255
4,global,1.140183849
4,inter_cluster,1.152874430
4,consensus,0.786222642
5,global,1.183531278
5,inter_cluster,1.196990880
5,consensus,0.818669389
6,global,1.216825204
6,inter_cluster,1.240860687
6,consensus,0.844075297
7,global,1.206427498
7,inter_cluster,1.218173885
7,consensus,0.836936865
8,global,1.194068101
8,inter_cluster,1.202032302
8,consensus,0.830024832
9,global,1.167259937
9,inter_cluster,1.171218558
9,consensus,0.810962603
10,global,1.122957294
10,inter_cluster,1.128140058
10,consensus,0.778789438
11,global,1.065516142
11,inter_cluster,1.071395757
11,consensus,0.735602401
12,global,1.023505309
12,inter_cluster,1.024615977
12,consensus,0.708968298
13,global,0.986332245
13,inter_cluster,0.984470147
13,consensus,0.683230180
14,global,0.987027316
14,inter_cluster,0.982821445
14,consensus,0.679192788
15,global,0.939113000
15,inter_cluster,0.937536288
15,consensus,0.650504845
16,global,0.890383242
16,inter_cluster,0.886120621
16,consensus,0.615381839
17,global,0.919665254
17,inter_cluster,0.916467892
17,consensus,0.633716659
18,global,0.860235746
18,inter_cluster,0.860664802
18,consensus,0.595647569
19,global,0.833151363
19,inter_cluster,0.835374154
19,consensus,0.574407948
20,global,0.854738002
20,inter_cluster,0.852921249
20,consensus,0.588272763
21,global,0.814828842
21,inter_cluster,0.814982839
21,consensus,0.563001991
22,global,0.775916275
22,inter_cluster,0.776060706
22,consensus,0.536470958
23,global,0.790468606
23,inter_cluster,0.788891271
23,consensus,0.546396425
24,global,0.737914245
24,inter_cluster,0.735970376
24,consensus,0.509462309
25,global,0.791904775
25,inter_cluster,0.788805234
25,consensus,0.544958863
26,global,0.776622422
26,inter_cluster,0.776038496
