round,node,idle_ticks,busy_ticks
0,0,860,61
0,1,873,48
0,2,842,79
0,3,878,43
0,4,851,70
0,5,839,82
0,6,856,65
0,7,851,70
0,8,811,110
0,9,876,45
0,10,856,65
0,11,854,67
0,12,863,58
0,13,865,56
0,14,829,92
0,15,498,423
0,16,303,618
0,17,167,754
0,18,417,504
0,19,634,287
0,20,331,590
0,21,412,509
0,22,147,774
0,23,14,907
0,24,131,790
0,25,191,730
0,26,402,519
0,27,334,587
0,28,121,800
0,29,168,753
1,0,860,61
1,1,873,48
1,2,842,79
1,3,878,43
1,4,851,70
1,5,839,82
1,6,856,65
1,7,851,70
1,8,811,110
1,9,876,45
1,10,856,65
1,11,854,67
1,12,863,58
1,13,865,56
1,14,829,92
1,15,498,423
1,16,303,618
1,17,167,754
1,18,417,504
1,19,634,287
1,20,331,590
1,21,412,509
1,22,147,774
1,23,14,907
1,24,131,790
1,25,191,730
1,26,402,519
1,27,334,587
1,28,121,800
1,29,168,753
2,0,860,61
2,1,873,48
2,2,842,79
2,3,878,43
2,4,851,70
2,5,839,82
2,6,856,65
2,7,851,70
2,8,811,110
2,9,876,45
2,10,856,65
2,11,854,67
2,12,863,58
2,13,865,56
2,14,829,92
2,15,498,423
2,16,303,618
2,17,167,754
2,18,417,504
2,19,634,287
2,20,331,590
2,21,412,509
2,22,147,774
2,23,14,907
2,24,131,790
2,25,191,730
2,26,402,519
2,27,334,587
2,28,121,800
2,29,168,753
3,0,860,61
3,1,873,48
3,2,842,79
3,3,878,43
3,4,851,70
3,5,839,82
3,6,856,65
3,7,851,70
3,8,811,110
3,9,876,45
3,10,856,65
3,11,854,67
3,12,863,58
3,13,865,56
3,14,829,92
3,15,498,423
3,16,303,618
3,17,167,754
3,18,417,504
3,19,634,287
3,20,331,590
3,21,412,509
3,22,147,774
3,23,14,907
3,24,131,790
3,25,191,730
3,26,402,519
3,27,334,587
3,28,121,800
3,29,168,753
4,0,860,61
4,1,873,48
4,2,842,79
4,3,878,43
4,4,851,70
4,5,839,82
4,6,856,65
4,7,851,70
4,8,811,110
4,9,876,45
4,10,856,65
4,11,854,67
4,12,863,58
4,13,865,56
4,14,829,92
4,15,498,423
4,16,303,618
4,17,167,754
4,18,417,504
4,19,634,287
4,20,331,590
4,21,412,509
4,22,147,774
4,23,14,907
4,24,131,790
4,25,191,730
4,26,402,519
4,27,334,587
4,28,121,800
4,29,168,753
5,0,860,61
5,1,873,48
5,2,842,79
5,3,878,43
5,4,851,70
5,5,839,82
5,6,856,65
5,7,851,70
5,8,811,110
5,9,876,45
5,10,856,65
5,11,854,67
5,12,863,58
5,13,865,56
5,14,829,92
5,15,498,423
5,16,303,618
5,17,167,754
5,18,417,504
5,19,634,287
5,20,331,590
5,21,412,509
5,22,147,774
5,23,14,907
5,24,131,790
5,25,191,730
5,26,402,519
5,27,334,587
5,28,121,800
5,29,168,753
6,0,860,61
6,1,873,48
6,2,842,79
6,3,878,43
6,4,851,70
6,5,839,82
6,6,856,65
6,7,851,70
6,8,811,110
6,9,876,45
6,10,856,65
6,11,854,67
6,12,863,58
6,13,865,56
6,14,829,92
6,15,498,423
6,16,303,618
6,17,167,754
6,18,417,504
6,19,634,287
6,20,331,590
6,21,412,509
6,22,147,774
6,23,14,907
6,24,131,790
6,25,191,730
6,26,402,519
6,27,334,587
6,28,121,800
6,29,168,753
7,0,860,61
7,1,873,48
7,2,842,79
7,3,878,43
7,4,851,70
7,5,839,82
7,6,856,65
7,7,851,70
7,8,811,110
7,9,876,45
7,10,856,65
7,11,854,67
7,12,863,58
7,13,865,56
7,14,829,92
7,15,498,423
7,16,303,618
7,17,167,754
7,18,417,504
7,19,634,287
7,20,331,590
7,21,412,509
7,22,147,774
7,23,14,907
7,24,131,790
7,25,191,730
7,26,402,519
7,27,334,587
7,28,121,800
7,29,168,753
8,0,860,61
8,1,873,48
8,2,842,79
8,3,878,43
8,4,851,70
8,5,839,82
8,6,856,65
8,7,851,70
8,8,811,110
8,9,876,45
8,10,856,65
8,11,854,67
8,12,863,58
8,13,865,56
8,14,829,92
8,15,498,423
8,16,303,618
8,17,167,754
8,18,417,504
8,19,634,287
8,20,331,590
8,21,412,509
8,22,147,774
8,23,14,907
8,24,131,790
8,25,191,730
8,26,402,519
8,27,334,587
8,28,121,800
8,29,168,753
9,0,860,61
9,1,873,48
9,2,842,79
9,3,878,43
9,4,851,70
9,5,839,82
9,6,856,65
9,7,851,70
9,8,811,110
9,9,876,45
9,10,856,65
9,11,854,67
9,12,863,58
9,13,865,56
9,14,829,92
9,15,498,423
9,16,303,618
9,17,167,754
9,18,417,504
9,19,634,287
9,20,331,590
9,21,412,509
9,22,147,774
9,23,14,907
9,24,131,790
9,25,191,730
9,26,402,519
9,27,334,587
9,28,121,800
9,29,168,753
10,0,860,61
10,1,873,48
10,2,842,79
10,3,878,43
10,4,851,70
10,5,839,82
10,6,856,65
10,7,851,70
10,8,811,110
10,9,876,45
10,10,856,65
10,11,854,67
10,12,863,58
10,13,865,56
10,14,829,92
10,15,498,423
10,16,303,618
10,17,167,754
10,18,417,504
10,19,634,287
10,20,331,590
10,21,412,509
10,22,147,774
10,23,14,907
10,24,131,790
10,25,191,730
10,26,402,519
10,27,334,587
10,28,121,800
10,29,168,753
11,0,860,61
11,1,873,48
11,2,842,79
11,3,878,43
11,4,851,70
11,5,839,82
11,6,856,65
11,7,851,70
11,8,811,110
11,9,876,45
11,10,856,65
11,11,854,67
11,12,863,58
11,13,865,56
11,14,829,92
11,15,498,423
11,16,303,618
11,17,167,754
11,18,417,504
11,19,634,287
11,20,331,590
11,21,412,509
11,22,147,774
11,23,14,907
11,24,131,790
11,25,191,730
11,26,402,519
11,27,334,587
11,28,121,800
11,29,168,753
12,0,860,61
12,1,873,48
12,2,842,79
12,3,878,43
12,4,851,70
12,5,839,82
12,6,856,65
12,7,851,70
12,8,811,110
12,9,876,45
12,10,856,65
12,11,854,67
12,12,863,58
12,13,865,56
12,14,829,92
12,15,498,423
12,16,303,618
12,17,167,754
12,18,417,504
12,19,634,287
12,20,331,590
12,21,412,509
12,22,147,774
12,23,14,907
