round,scope,value
0,global,0.481065533
0,inter_cluster,0.486988235
0,consensus,0.327331007
1,global,0.732017147
1,inter_cluster,0.742535450
1,consensus,0.504349536
2,global,0.856262331
2,inter_cluster,0.869239080
2,consensus,0.593754575
3,global,0.968070817
3,inter_cluster,0.983170599
3,consensus,0.666825185
4,global,1.090381808
4,inter_cluster,1.100104969
4,consensus,0.747832298
5,global,1.221523837
5,inter_cluster,1.233311985
5,consensus,0.837426542
6,global,1.298263844
6,inter_cluster,1.308344750
6,consensus,0.892006845
7,global,1.337466184
7,inter_cluster,1.347126774
7,consensus,0.920080136
8,global,1.334580257
8,inter_cluster,1.347214652
8,consensus,0.917775014
9,global,1.336816256
9,inter_cluster,1.344875988
9,consensus,0.921870314
10,global,1.294936865
10,inter_cluster,1.310918014
10,consensus,0.890952234
11,global,1.310592116
11,inter_cluster,1.325225206
11,consensus,0.904467349
12,global,1.298956858
12,inter_cluster,1.317074859
12,consensus,0.891342860
13,global,1.225697047
13,inter_cluster,1.243916443
13,consensus,0.843020517
14,global,1.273817279
14,inter_cluster,1.304226955
14,consensus,0.873489700
15,global,1.198666503
15,inter_cluster,1.216936385
15,consensus,0.823211598
16,global,1.167681679
16,inter_cluster,1.188384456
16,consensus,0.806256236
17,global,1.115380641
17,inter_cluster,1.143828786
17,consensus,0.766766341
18,global,1.099044471
18,inter_cluster,1.131678958
18,consensus,0.757549585
19,global,1.052952257
19,inter_cluster,1.082218357
19,consensus,0.725124872
20,global,1.066212187
20,inter_cluster,1.094357821
20,consensus,0.734511075
21,global,1.053257187
21,inter_cluster,1.081364644
21,consensus,0.725225952
22,global,1.144680428
22,inter_cluster,1.171922712
22,consensus,0.779524424
23,global,1.091647314
23,inter_cluster,1.111844255
23,consensus,0.747492399
24,global,1.045130967
24,inter_cluster,1.070147847
24,consensus,0.721677555
25,global,1.032739398
25,inter_cluster,1.059301367
25,consensus,0.710265365
26,global,0.996976895
26,inter_cluster,1.020435122
26,consensus,0.685553563
27,global,1.014083507
27,inter_cluster,1.033806523
27,consensus,0.697137569
28,global,0.994970689
28,inter_cluster,1.016217371
28,consensus,0.682814014
29,global,1.007157909
29,inter_cluster,1.035746856
29,consensus,0.688697506
30,global,0.984135749
30,inter_cluster,1.007409957
30,consensus,0.676796697
31,global,0.984248494
31,inter_cluster,1.003099096
31,consensus,0.674542785
32,global,0.957711012
32,inter_cluster,0.978925671
32,consensus,0.657158269
33,global,0.948890900
33,inter_cluster,0.974661256
33,consensus,0.652561947
34,global,0.902842483
34,inter_cluster,0.921635762
34,consensus,0.620876739
35,global,0.912247080
35,inter_cluster,0.931943982
35,consensus,0.626109940
36,global,0.880607409
36,inter_cluster,0.898837072
36,consensus,0.603558158
37,global,0.899718834
37,inter_cluster,0.925161387
37,consensus,0.618131489
38,global,0.881055628
38,inter_cluster,0.902985645
38,consensus,0.607070062
39,global,0.896720322
39,inter_cluster,0.912471836
39,consensus,0.616666655
40,global,0.891188318
40,inter_cluster,0.907905780
40,consensus,0.611109926
41,global,0.850950251
41,inter_cluster,0.870526029
41,consensus,0.582605136
42,global,0.890643728
42,inter_cluster,0.909597755
42,consensus,0.611607452
43,global,0.847112238
43,inter_cluster,0.861316006
43,consensus,0.579625866
44,global,1.010134030
44,inter_cluster,1.029266081
44,consensus,0.682070401
45,global,0.890228496
45,inter_cluster,0.911396626
45,consensus,0.609136220
46,global,0.871003809
46,inter_cluster,0.890892242
46,consensus,0.596490635
47,global,0.958894758
47,inter_cluster,0.980325040
47,consensus,0.648818058
48,global,0.884815915
48,inter_cluster,0.901328539
48,consensus,0.607016137
49,global,0.845873851
49,inter_cluster,0.859929119
49,consensus,0.579312690
50,global,0.837062706
50,inter_cluster,0.851112835
50,consensus,0.573620030
51,global,0.887274756
51,inter_cluster,0.905968997
51,consensus,0.601747749
52,global,0.886998490
52,inter_cluster,0.911692140
52,consensus,0.605139724
53,global,0.836445567
53,inter_cluster,0.856583410
53,consensus,0.571988869
54,global,0.893753929
54,inter_cluster,0.916213806
54,consensus,0.606517639
55,global,0.837562616
55,inter_cluster,0.863935222
55,consensus,0.570519362
56,global,0.862527192
56,inter_cluster,0.885798473
56,consensus,0.583800664
57,global,0.851764124
