round,node,idle_ticks,busy_ticks
0,0,805,110
0,1,855,60
0,2,802,113
0,3,873,42
0,4,851,64
0,5,856,59
0,6,879,36
0,7,856,59
0,8,863,52
0,9,863,52
0,10,851,64
0,11,817,98
0,12,859,56
0,13,849,66
0,14,777,138
0,15,298,617
0,16,432,483
0,17,240,675
0,18,342,573
0,19,384,531
0,20,461,454
0,21,286,629
0,22,36,879
0,23,402,513
0,24,14,901
0,25,372,543
0,26,345,570
0,27,253,662
0,28,297,618
0,29,456,459
1,0,805,110
1,1,855,60
1,2,802,113
1,3,873,42
1,4,851,64
1,5,856,59
1,6,879,36
1,7,856,59
1,8,863,52
1,9,863,52
1,10,851,64
1,11,817,98
1,12,859,56
1,13,849,66
1,14,777,138
1,15,298,617
1,16,432,483
1,17,240,675
1,18,342,573
1,19,384,531
1,20,461,454
1,21,286,629
1,22,36,879
1,23,402,513
1,24,14,901
1,25,372,543
1,26,345,570
1,27,253,662
1,28,297,618
1,29,456,459
2,0,805,110
2,1,855,60
2,2,802,113
2,3,873,42
2,4,851,64
2,5,856,59
2,6,879,36
2,7,856,59
2,8,863,52
2,9,863,52
2,10,851,64
2,11,817,98
2,12,859,56
2,13,849,66
2,14,777,138
2,15,298,617
2,16,432,483
2,17,240,675
2,18,342,573
2,19,384,531
2,20,461,454
2,21,286,629
2,22,36,879
2,23,402,513
2,24,14,901
2,25,372,543
2,26,345,570
2,27,253,662
2,28,297,618
2,29,456,459
3,0,805,110
3,1,855,60
3,2,802,113
3,3,873,42
3,4,851,64
3,5,856,59
3,6,879,36
3,7,856,59
3,8,863,52
3,9,863,52
3,10,851,64
3,11,817,98
3,12,859,56
3,13,849,66
3,14,777,138
3,15,298,617
3,16,432,483
3,17,240,675
3,18,342,573
3,19,384,531
3,20,461,454
3,21,286,629
3,22,36,879
3,23,402,513
3,24,14,901
3,25,372,543
3,26,345,570
3,27,253,662
3,28,297,618
3,29,456,459
4,0,805,110
4,1,855,60
4,2,802,113
4,3,873,42
4,4,851,64
4,5,856,59
4,6,879,36
4,7,856,59
4,8,863,52
4,9,863,52
4,10,851,64
4,11,817,98
4,12,859,56
4,13,849,66
4,14,777,138
4,15,298,617
4,16,432,483
4,17,240,675
4,18,342,573
4,19,384,531
4,20,461,454
4,21,286,629
4,22,36,879
4,23,402,513
4,24,14,901
4,25,372,543
4,26,345,570
4,27,253,662
4,28,297,618
4,29,456,459
5,0,805,110
5,1,855,60
5,2,802,113
5,3,873,42
5,4,851,64
5,5,856,59
5,6,879,36
5,7,856,59
5,8,863,52
5,9,863,52
5,10,851,64
5,11,817,98
5,12,859,56
5,13,849,66
5,14,777,138
5,15,298,617
5,16,432,483
5,17,240,675
5,18,342,573
5,19,384,531
5,20,461,454
5,21,286,629
5,22,36,879
5,23,402,513
5,24,14,901
5,25,372,543
5,26,345,570
5,27,253,662
5,28,297,618
5,29,456,459
6,0,805,110
6,1,855,60
6,2,802,113
6,3,873,42
6,4,851,64
6,5,856,59
6,6,879,36
6,7,856,59
6,8,863,52
6,9,863,52
6,10,851,64
6,11,817,98
6,12,859,56
6,13,849,66
6,14,777,138
6,15,298,617
6,16,432,483
6,17,240,675
6,18,342,573
6,19,384,531
6,20,461,454
6,21,286,629
6,22,36,879
6,23,402,513
6,24,14,901
6,25,372,543
6,26,345,570
6,27,253,662
6,28,297,618
6,29,456,459
7,0,805,110
7,1,855,60
7,2,802,113
7,3,873,42
7,4,851,64
7,5,856,59
7,6,879,36
7,7,856,59
7,8,863,52
7,9,863,52
7,10,851,64
7,11,817,98
7,12,859,56
7,13,849,66
7,14,777,138
7,15,298,617
7,16,432,483
7,17,240,675
7,18,342,573
7,19,384,531
7,20,461,454
7,21,286,629
7,22,36,879
7,23,402,513
7,24,14,901
7,25,372,543
7,26,345,570
7,27,253,662
7,28,297,618
7,29,456,459
8,0,805,110
8,1,855,60
8,2,802,113
8,3,873,42
8,4,851,64
8,5,856,59
8,6,879,36
8,7,856,59
8,8,863,52
8,9,863,52
8,10,851,64
8,11,817,98
8,12,859,56
8,13,849,66
8,14,777,138
8,15,298,617
8,16,432,483
8,17,240,675
8,18,342,573
8,19,384,531
8,20,461,454
8,21,286,629
8,22,36,879
8,23,402,513
8,24,14,901
8,25,372,543
8,26,345,570
8,27,253,662
8,28,297,618
8,29,456,459
9,0,805,110
9,1,855,60
9,2,802,113
9,3,873,42
9,4,851,64
9,5,856,59
9,6,879,36
9,7,856,59
9,8,863,52
9,9,863,52
9,10,851,64
9,11,817,98
9,12,859,56
9,13,849,66
9,14,777,138
9,15,298,617
9,16,432,483
9,17,240,675
9,18,342,573
9,19,384,531
9,20,461,454
9,21,286,629
9,22,36,879
9,23,402,513
9,24,14,901
9,25,372,543
9,26,345,570
9,27,253,662
9,28,297,618
9,29,456,459
10,0,805,110
10,1,855,60
10,2,802,113
10,3,873,42
10,4,851,64
10,5,856,59
10,6,879,36
10,7,856,59
10,8,863,52
10,9,863,52
10,10,851,64
10,11,817,98
10,12,859,56
10,13,849,66
10,14,777,138
10,15,298,617
10,16,432,483
10,17,240,675
10,18,342,573
10,19,384,531
10,20,461,454
10,21,286,629
10,22,36,879
10,23,402,513
10,24,14,901
10,25,372,543
10,26,345,570
10,27,253,662
10,28,297,618
10,29,456,459
11,0,805,110
11,1,855,60
11,2,802,113
11,3,873,42
11,4,851,64
11,5,856,59
11,6,879,36
11,7,856,59
11,8,863,52
11,9,863,52
11,10,851,64
11,11,817,98
11,12,859,56
11,13,849,66
11,14,777,138
11,15,298,617
11,16,432,483
11,17,240,675
11,18,342,573
11,19,384,531
11,20,461,454
11,21,286,629
11,22,36,879
11,23,402,513
11,24,14,901
11,25,372,543
11,26,345,570
11,27,253,662
11,28,297,618
11,29,456,459
12,0,805,110
12,1,855,60
12,2,802,113
12,3,873,42
12,4,851,64
12,5,856,59
12,6,879,36
12,7,856,59
12,8,863,52
12,9,863,52
12,10,851,64
12,11,817,98
12,12,859,56
12,13,849,66
12,14,777,138
12,15,298,617
12,16,432,483
12,17,240,675
12,18,342,573
12,19,384,531
12,20,461,454
12,21,286,629
12,22,36,879
12,23,402,513
12,24,14,901
12,25,372,543
12,26,345,570
12,27,253,662
12,28,297,618
12,29,456,459
13,0,805,110
13,1,855,60
13,2,802,113
13,3,873,42
13,4,851,64
13,5,856,59
13,6,879,36
13,7,856,59
13,8,863,52
13,9,863,52
13,10,851,64
13,11,817,98
13,12,859,56
13,13,849,66
13,14,777,138
13,15,298,617
13,16,432,483
13,17,240,675
13,18,342,573
13,19,384,531
13,20,461,454
13,21,286,629
13,22,36,879
13,23,402,513
13,24,14,901
13,25,372,543
13,26,345,570
13,27,253,662
13,28,297,618
13,29,456,459
14,0,805,110
14,1,855,60
14,2,802,113
14,3,873,42
14,4,851,64
14,5,856,59
14,6,879,36
14,7,856,59
14,8,863,52
14,9,863,52
14,10,851,64
