round,node,ul_bytes,dl_bytes,energy_mj
0,0,493648,493648,31916.666194
0,1,493648,493648,31916.666194
0,2,493648,493648,31916.666194
0,3,493648,493648,31916.666194
0,4,493648,493648,31916.666194
0,5,493648,493648,31916.666194
0,6,493648,493648,31916.666194
0,7,493648,493648,31916.666194
0,8,493648,493648,31916.666194
0,9,493648,493648,31916.666194
0,10,493648,493648,31916.666194
0,11,493648,493648,31916.666194
0,12,493648,493648,31916.666194
0,13,493648,493648,31916.666194
0,14,493648,493648,31916.666194
0,15,493648,493648,31916.666194
0,16,493648,493648,31916.666194
0,17,493648,493648,31916.666194
0,18,493648,493648,31916.666194
0,19,493648,493648,31916.666194
0,20,493648,493648,31916.666194
0,21,493648,493648,31916.666194
0,22,493648,493648,31916.666194
0,23,493648,493648,31916.666194
0,24,493648,493648,31916.666194
0,25,493648,493648,31916.666194
0,26,493648,493648,31916.666194
0,27,493648,493648,31916.666194
0,28,493648,493648,31916.666194
0,29,493648,493648,31916.666194
1,0,493648,493648,31916.666194
1,1,493648,493648,31916.666194
1,2,493648,493648,31916.666194
1,3,493648,493648,31916.666194
1,4,493648,493648,31916.666194
1,5,493648,493648,31916.666194
1,6,493648,493648,31916.666194
1,7,493648,493648,31916.666194
1,8,493648,493648,31916.666194
1,9,493648,493648,31916.666194
1,10,493648,493648,31916.666194
1,11,493648,493648,31916.666194
1,12,493648,493648,31916.666194
1,13,493648,493648,31916.666194
1,14,493648,493648,31916.666194
1,15,493648,493648,31916.666194
1,16,493648,493648,31916.666194
1,17,493648,493648,31916.666194
1,18,493648,493648,31916.666194
1,19,493648,493648,31916.666194
1,20,493648,493648,31916.666194
1,21,493648,493648,31916.666194
1,22,493648,493648,31916.666194
1,23,493648,493648,31916.666194
1,24,493648,493648,31916.666194
1,25,493648,493648,31916.666194
1,26,493648,493648,31916.666194
1,27,493648,493648,31916.666194
1,28,493648,493648,31916.666194
1,29,493648,493648,31916.666194
2,0,493648,493648,31916.666194
2,1,493648,493648,31916.666194
2,2,493648,493648,31916.666194
2,3,493648,493648,31916.666194
2,4,493648,493648,31916.666194
2,5,493648,493648,31916.666194
2,6,493648,493648,31916.666194
2,7,493648,493648,31916.666194
2,8,493648,493648,31916.666194
2,9,493648,493648,31916.666194
2,10,493648,493648,31916.666194
2,11,493648,493648,31916.666194
2,12,493648,493648,31916.666194
2,13,493648,493648,31916.666194
2,14,493648,493648,31916.666194
2,15,493648,493648,31916.666194
2,16,493648,493648,31916.666194
2,17,493648,493648,31916.666194
2,18,493648,493648,31916.666194
2,19,493648,493648,31916.666194
2,20,493648,493648,31916.666194
2,21,493648,493648,31916.666194
2,22,493648,493648,31916.666194
2,23,493648,493648,31916.666194
2,24,493648,493648,31916.666194
2,25,493648,493648,31916.666194
2,26,493648,493648,31916.666194
2,27,493648,493648,31916.666194
2,28,493648,493648,31916.666194
2,29,493648,493648,31916.666194
3,0,493648,493648,31916.666194
3,1,493648,493648,31916.666194
3,2,493648,493648,31916.666194
3,3,493648,493648,31916.666194
3,4,493648,493648,31916.666194
3,5,493648,493648,31916.666194
3,6,493648,493648,31916.666194
3,7,493648,493648,31916.666194
3,8,493648,493648,31916.666194
3,9,493648,493648,31916.666194
3,10,493648,493648,31916.666194
3,11,493648,493648,31916.666194
3,12,493648,493648,31916.666194
3,13,493648,493648,31916.666194
3,14,493648,493648,31916.666194
3,15,493648,493648,31916.666194
3,16,493648,493648,31916.666194
3,17,493648,493648,31916.666194
3,18,493648,493648,31916.666194
3,19,493648,493648,31916.666194
3,20,493648,493648,31916.666194
3,21,493648,493648,31916.666194
3,22,493648,493648,31916.666194
3,23,493648,493648,31916.666194
3,24,493648,493648,31916.666194
3,25,493648,493648,31916.666194
3,26,493648,493648,31916.666194
3,27,493648,493648,31916.666194
3,28,493648,493648,31916.666194
3,29,493648,493648,31916.666194
4,0,493648,493648,31916.666194
4,1,493648,493648,31916.666194
4,2,493648,493648,31916.666194
4,3,493648,493648,31916.666194
4,4,493648,493648,31916.666194
4,5,493648,493648,31916.666194
4,6,493648,493648,31916.666194
4,7,493648,493648,31916.666194
4,8,493648,493648,31916.666194
4,9,493648,493648,31916.666194
4,10,493648,493648,31916.666194
4,11,493648,493648,31916.666194
4,12,493648,493648,31916.666194
4,13,493648,493648,31916.666194
4,14,493648,493648,31916.666194
4,15,493648,493648,31916.666194
4,16,493648,493648,31916.666194
4,17,493648,493648,31916.666194
4,18,493648,493648,31916.666194
4,19,493648,493648,31916.666194
4,20,493648,493648,31916.666194
4,21,493648,493648,31916.666194
4,22,493648,493648,31916.666194
4,23,493648,493648,31916.666194
4,24,493648,493648,31916.666194
4,25,493648,493648,31916.666194
4,26,493648,493648,31916.666194
4,27,493648,493648,31916.666194
4,28,493648,493648,31916.666194
4,29,493648,493648,31916.666194
5,0,493648,493648,31916.666194
5,1,493648,493648,31916.666194
5,2,493648,493648,31916.666194
5,3,493648,493648,31916.666194
5,4,493648,493648,31916.666194
5,5,493648,493648,31916.666194
5,6,493648,493648,31916.666194
5,7,493648,493648,31916.666194
5,8,493648,493648,31916.666194
5,9,493648,493648,31916.666194
5,10,493648,493648,31916.666194
5,11,493648,493648,31916.666194
5,12,493648,493648,31916.666194
5,13,493648,493648,31916.666194
5,14,493648,493648,31916.666194
5,15,493648,493648,31916.666194
5,16,493648,493648,31916.666194
5,17,493648,493648,31916.666194
5,18,493648,493648,31916.666194
5,19,493648,493648,31916.666194
5,20,493648,493648,31916.666194
5,21,493648,493648,31916.666194
5,22,493648,493648,31916.666194
5,23,493648,493648,31916.666194
5,24,493648,493648,31916.666194
5,25,493648,493648,31916.666194
5,26,493648,493648,31916.666194
5,27,493648,493648,31916.666194
5,28,493648,493648,31916.666194
5,29,493648,493648,31916.666194
6,0,493648,493648,31916.666194
6,1,493648,493648,31916.666194
6,2,493648,493648,31916.666194
6,3,493648,493648,31916.666194
6,4,493648,493648,31916.666194
6,5,493648,493648,31916.666194
6,6,493648,493648,31916.666194
6,7,493648,493648,31916.666194
6,8,493648,493648,31916.666194
6,9,493648,493648,31916.666194
6,10,493648,493648,31916.666194
6,11,493648,493648,31916.666194
6,12,493648,493648,31916.666194
6,13,493648,493648,31916.666194
6,14,493648,493648,31916.666194
6,15,493648,493648,31916.666194
6,16,493648,493648,31916.666194
6,17,493648,493648,31916.666194
6,18,493648,493648,31916.666194
6,19,493648,493648,31916.666194
6,20,493648,493648,31916.666194
6,21,493648,493648,31916.666194
6,22,493648,493648,31916.666194
6,23,493648,493648,31916.666194
6,24,493648,493648,31916.666194
6,25,493648,493648,31916.666194
6,26,493648,493648,31916.666194
6,27,493648,493648,31916.666194
6,28,493648,493648,31916.666194
6,29,493648,493648,31916.666194
7,0,493648,493648,31916.666194
7,1,493648,493648,31916.666194
7,2,493648,493648,31916.666194
7,3,493648,493648,31916.666194
7,4,493648,493648,31916.666194
7,5,493648,493648,31916.666194
7,6,493648,493648,31916.666194
7,7,493648,493648,31916.666194
7,8,493648,493648,31916.666194
7,9,493648,493648,31916.666194
7,10,493648,493648,31916.666194
7,11,493648,493648,31916.666194
7,12,493648,493648,31916.666194
7,13,493648,493648,31916.666194
7,14,493648,493648,31916.666194
7,15,493648,493648,31916.666194
7,16,493648,493648,31916.666194
7,17,493648,493648,31916.666194
7,18,493648,493648,31916.666194
7,19,493648,493648,31916.666194
7,20,493648,493648,31916.666194
7,21,493648,493648,31916.666194
7,22,493648,493648,31916.666194
7,23,493648,493648,31916.666194
7,24,493648,493648,31916.666194
7,25,493648,493648,31916.666194
7,26,493648,493648,31916.666194
7,27,493648,493648,31916.666194
7,28,493648,493648,31916.666194
7,29,493648,493648,31916.666194
8,0,493648,493648,31916.666194
8,1,493648,493648,31916.666194
8,2,493648,493648,31916.666194
8,3,493648,493648,31916.666194
8,4,493648,493648,31916.666194
8,5,493648,493648,31916.666194
8,6,493648,493648,31916.666194
8,7,493648,493648,31916.666194
8,8,493648,493648,31916.666194
8,9,493648,493648,31916.666194
8,10,493648,493648,31916.666194
8,11,493648,493648,31916.666194
8,12,493648,493648,31916.666194
8,13,493648,493648,31916.666194
8,14,493648,493648,31916.666194
8,15,493648,493648,31916.666194
8,16,493648,493648,31916.666194
8,17,493648,493648,31916.666194
8,18,493648,493648,31916.666194
8,19,493648,493648,31916.666194
8,20,493648,493648,31916.666194
8,21,493648,493648,31916.666194
8,22,493648,493648,31916.666194
8,23,493648,493648,31916.666194
8,24,493648,493648,31916.666194
8,25,493648,493648,31916.666194
8,26,493648,493648,31916.666194
8,27,493648,493648,31916.666194
8,28,493648,493648,31916.666194
8,29,493648,493648,31916.666194
9,0,493648,493648,31916.666194
9,1,493648,493648,31916.666194
9,2,493648,493648,31916.666194
9,3,493648,493648,31916.666194
9,4,493648,493648,31916.666194
9,5,493648,493648,31916.666194
9,6,493648,493648,31916.666194
9,7,493648,493648,31916.666194
9,8,493648,493648,31916.666194
9,9,493648,493648,31916.666194
9,10,493648,493648,31916.666194
9,11,493648,493648,31916.666194
9,12,493648,493648,31916.666194
9,13,493648,493648,31916.666194
9,14,493648,493648,31916.666194
9,15,493648,493648,31916.666194
9,16,493648,493648,31916.666194
9,17,493648,493648,31916.666194
9,18,493648,493648,31916.666194
9,19,493648,493648,31916.666194
9,20,493648,493648,31916.666194
9,21,493648,493648,31916.666194
