round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,1;3,987296,987296,96,69,906,810
0,1,0;4,1480944,1480944,135,104,906,771
0,2,5;12,740472,740472,60,24,906,846
0,3,0;8,493648,493648,74,63,906,832
0,4,1;13,1234120,1234120,55,45,906,851
0,5,4;8,987296,987296,64,35,906,842
0,6,4;14,740472,740472,68,38,906,838
0,7,4;9,987296,987296,57,26,906,849
0,8,9;11,1234120,1234120,77,65,906,829
0,9,8;14,1234120,1234120,67,57,906,839
0,10,8;9,493648,493648,74,62,906,832
0,11,8;14,987296,987296,83,54,906,823
0,12,9;13,1234120,1234120,133,98,906,773
0,13,4;14,987296,987296,78,52,906,828
0,14,9;13,1480944,1480944,79,56,906,827
0,15,1;14,740472,740472,428,404,906,478
0,16,15;19,740472,740472,715,685,906,191
0,17,13;14,493648,493648,695,669,906,211
0,18,16;21,493648,493648,674,638,906,232
0,19,0;16,740472,740472,622,580,906,284
0,20,1;5,493648,493648,515,486,906,391
0,21,7;11,740472,740472,627,591,906,279
0,22,19;25,493648,493648,619,577,906,287
0,23,24;26,493648,493648,905,864,906,1
0,24,11;12,740472,740472,434,394,906,472
0,25,26;28,740472,740472,435,397,906,471
0,26,1;25,740472,740472,644,603,906,262
0,27,2;12,493648,493648,606,570,906,300
0,28,6;7,740472,740472,591,559,906,315
0,29,0;1,493648,493648,581,554,906,325
1,0,1;3,1234120,1234120,94,69,908,814
1,1,0;7,987296,987296,135,104,908,773
1,2,3;5,1480944,1480944,60,24,908,848
1,3,2;6,987296,987296,93,63,908,815
1,4,7;13,493648,493648,55,45,908,853
1,5,2;7,987296,987296,64,35,908,844
1,6,7;8,1234120,1234120,68,38,908,840
1,7,13;14,2468240,2468240,57,26,908,851
1,8,6;9,740472,740472,75,65,908,833
1,9,7;14,1234120,1234120,67,57,908,841
1,10,9;13,493648,493648,75,62,908,833
1,11,8;14,493648,493648,64,54,908,844
1,12,2;9,1234120,1234120,133,98,908,775
1,13,7;12,987296,987296,65,52,908,843
1,14,6;7,1234120,1234120,77,56,908,831
1,15,5;14,740472,740472,428,404,908,480
1,16,15;17,493648,493648,711,685,908,197
1,17,0;2,1234120,1234120,700,669,908,208
1,18,17;20,493648,493648,675,638,908,233
1,19,0;17,493648,493648,610,580,908,298
1,20,5;7,740472,740472,523,486,908,385
1,21,3;7,740472,740472,635,591,908,273
1,22,24;25,493648,493648,617,577,908,291
1,23,21;24,493648,493648,908,864,908,0
1,24,0;12,1480944,1480944,434,394,908,474
1,25,24;28,740472,740472,435,397,908,473
1,26,1;24,493648,493648,639,603,908,269
1,27,2;12,493648,493648,606,570,908,302
1,28,6;7,740472,740472,591,559,908,317
1,29,1;2,493648,493648,582,554,908,326
2,0,1;3,1234120,1234120,96,69,908,812
2,1,0;7,987296,987296,135,104,908,773
2,2,5;12,740472,740472,52,24,908,856
2,3,0;6,740472,740472,93,63,908,815
2,4,7;13,740472,740472,55,45,908,853
2,5,4;7,1234120,1234120,64,35,908,844
2,6,7;8,1234120,1234120,68,38,908,840
2,7,4;9,1727768,1727768,57,26,908,851
2,8,6;11,740472,740472,77,65,908,831
2,9,7;14,740472,740472,67,57,908,841
2,10,8;11,493648,493648,74,62,908,834
2,11,8;10,740472,740472,75,54,908,833
2,12,2;9,1234120,1234120,133,98,908,775
2,13,12;14,740472,740472,65,52,908,843
2,14,6;9,1234120,1234120,79,56,908,829
2,15,5;14,740472,740472,428,404,908,480
2,16,15;17,740472,740472,711,685,908,197
2,17,0;14,740472,740472,695,669,908,213
2,18,19;20,493648,493648,675,638,908,233
2,19,0;16,987296,987296,622,580,908,286
2,20,1;5,740472,740472,523,486,908,385
