round,node,ul_bytes,dl_bytes,energy_mj
0,0,987296,987296,31766.665726
0,1,1480944,1480944,31766.665255
0,2,740472,740472,31766.665961
0,3,493648,493648,31766.666196
0,4,1234120,1234120,31766.665491
0,5,987296,987296,31766.665726
0,6,740472,740472,31766.665961
0,7,987296,987296,31766.665726
0,8,1234120,1234120,31766.665491
0,9,1234120,1234120,31766.665491
0,10,493648,493648,31766.666196
0,11,987296,987296,31766.665726
0,12,1234120,1234120,31766.665491
0,13,987296,987296,31766.665726
0,14,1480944,1480944,31766.665255
0,15,740472,740472,31766.665961
0,16,740472,740472,31766.665961
0,17,493648,493648,31766.666196
0,18,493648,493648,31766.666196
0,19,740472,740472,31766.665961
0,20,493648,493648,31766.666196
0,21,740472,740472,31766.665961
0,22,493648,493648,31766.666196
0,23,493648,493648,31766.666196
0,24,740472,740472,31766.665961
0,25,740472,740472,31766.665961
0,26,740472,740472,31766.665961
0,27,493648,493648,31766.666196
0,28,740472,740472,31766.665961
0,29,493648,493648,31766.666196
1,0,1234120,1234120,31799.998823
1,1,987296,987296,31799.999058
1,2,1480944,1480944,31799.998587
1,3,987296,987296,31799.999058
1,4,493648,493648,31799.999529
1,5,987296,987296,31799.999058
1,6,1234120,1234120,31799.998823
1,7,2468240,2468240,31799.997645
1,8,740472,740472,31799.999294
1,9,1234120,1234120,31799.998823
1,10,493648,493648,31799.999529
1,11,493648,493648,31799.999529
1,12,1234120,1234120,31799.998823
1,13,987296,987296,31799.999058
1,14,1234120,1234120,31799.998823
1,15,740472,740472,31799.999294
1,16,493648,493648,31799.999529
1,17,1234120,1234120,31799.998823
1,18,493648,493648,31799.999529
1,19,493648,493648,31799.999529
1,20,740472,740472,31799.999294
1,21,740472,740472,31799.999294
1,22,493648,493648,31799.999529
1,23,493648,493648,31799.999529
1,24,1480944,1480944,31799.998587
1,25,740472,740472,31799.999294
1,26,493648,493648,31799.999529
1,27,493648,493648,31799.999529
1,28,740472,740472,31799.999294
1,29,493648,493648,31799.999529
2,0,1234120,1234120,31799.998823
2,1,987296,987296,31799.999058
2,2,740472,740472,31799.999294
2,3,740472,740472,31799.999294
2,4,740472,740472,31799.999294
2,5,1234120,1234120,31799.998823
2,6,1234120,1234120,31799.998823
2,7,1727768,1727768,31799.998352
2,8,740472,740472,31799.999294
2,9,740472,740472,31799.999294
2,10,493648,493648,31799.999529
2,11,740472,740472,31799.999294
2,12,1234120,1234120,31799.998823
2,13,740472,740472,31799.999294
2,14,1234120,1234120,31799.998823
2,15,740472,740472,31799.999294
2,16,740472,740472,31799.999294
2,17,740472,740472,31799.999294
2,18,493648,493648,31799.999529
2,19,987296,987296,31799.999058
2,20,740472,740472,31799.999294
2,21,740472,740472,31799.999294
2,22,493648,493648,31799.999529
2,23,493648,493648,31799.999529
2,24,987296,987296,31799.999058
2,25,1234120,1234120,31799.998823
2,26,493648,493648,31799.999529
2,27,493648,493648,31799.999529
2,28,740472,740472,31799.999294
2,29,493648,493648,31799.999529
3,0,740472,740472,31749.999295
3,1,987296,987296,31749.999060
3,2,740472,740472,31749.999295
3,3,740472,740472,31749.999295
3,4,1234120,1234120,31749.998825
3,5,1234120,1234120,31749.998825
3,6,1234120,1234120,31749.998825
3,7,1480944,1480944,31749.998589
3,8,740472,740472,31749.999295
3,9,987296,987296,31749.999060
3,10,987296,987296,31749.999060
3,11,987296,987296,31749.999060
3,12,1234120,1234120,31749.998825
3,13,987296,987296,31749.999060
3,14,1234120,1234120,31749.998825
3,15,740472,740472,31749.999295
3,16,987296,987296,31749.999060
3,17,1234120,1234120,31749.998825
3,18,493648,493648,31749.999530
3,19,493648,493648,31749.999530
3,20,493648,493648,31749.999530
3,21,493648,493648,31749.999530
3,22,493648,493648,31749.999530
3,23,493648,493648,31749.999530
3,24,1480944,1480944,31749.998589
3,25,1234120,1234120,31749.998825
3,26,740472,740472,31749.999295
3,27,493648,493648,31749.999530
3,28,740472,740472,31749.999295
3,29,493648,493648,31749.999530
4,0,987296,987296,31766.665726
4,1,1480944,1480944,31766.665255
4,2,1234120,1234120,31766.665491
4,3,740472,740472,31766.665961
4,4,740472,740472,31766.665961
4,5,987296,987296,31766.665726
4,6,987296,987296,31766.665726
4,7,2221416,2221416,31766.664550
4,8,740472,740472,31766.665961
4,9,1234120,1234120,31766.665491
4,10,493648,493648,31766.666196
4,11,1234120,1234120,31766.665491
4,12,493648,493648,31766.666196
4,13,740472,740472,31766.665961
4,14,1234120,1234120,31766.665491
4,15,740472,740472,31766.665961
4,16,740472,740472,31766.665961
4,17,740472,740472,31766.665961
4,18,493648,493648,31766.666196
4,19,1234120,1234120,31766.665491
4,20,493648,493648,31766.666196
4,21,493648,493648,31766.666196
4,22,493648,493648,31766.666196
4,23,493648,493648,31766.666196
4,24,1234120,1234120,31766.665491
4,25,987296,987296,31766.665726
4,26,740472,740472,31766.665961
4,27,493648,493648,31766.666196
4,28,740472,740472,31766.665961
4,29,493648,493648,31766.666196
5,0,1234120,1234120,31816.665489
5,1,1234120,1234120,31816.665489
5,2,987296,987296,31816.665724
5,3,740472,740472,31816.665960
5,4,740472,740472,31816.665960
5,5,1234120,1234120,31816.665489
5,6,1234120,1234120,31816.665489
5,7,1974592,1974592,31816.664782
5,8,1480944,1480944,31816.665253
5,9,493648,493648,31816.666195
5,10,740472,740472,31816.665960
5,11,493648,493648,31816.666195
5,12,1234120,1234120,31816.665489
5,13,1234120,1234120,31816.665489
